"id","male","Eqp","Age","BodyweightKg","Y","super","obs","ratio","Age2"
146,1,3,32.5,82,190,0,4,2.31707317073171,1056.25
146,1,3,33.5,87.3,195,0,5,2.23367697594502,1122.25
146,1,3,34.5,89,197.5,0,6,2.21910112359551,1190.25
146,1,3,34.5,87.9,200,0,7,2.27531285551763,1190.25
146,1,3,35.5,87.7,197.5,0,8,2.25199543899658,1260.25
146,1,3,36.5,88.3,205,0,9,2.32163080407701,1332.25
147,1,3,25,99.06,227.5,0,1,2.29658792650919,625
147,1,3,26,104.51,250,0,2,2.39211558702516,676
147,1,3,27,99.97,257.5,1,3,2.57577273181955,729
147,1,3,27.5,99.7,272.5,1,4,2.73319959879639,756.25
147,1,3,31,98.97,235,0,5,2.37445690613317,961
147,1,3,31,98.61,230,0,6,2.33242064699321,961
147,1,3,32,98.38,250,1,7,2.54116690384224,1024
147,1,4,35,93.4,205,0,8,2.1948608137045,1225
147,1,4,35,95.6,220,0,9,2.30125523012552,1225
147,1,4,36,88.9,212.5,0,10,2.39032620922385,1296
147,1,2,36,97.5,227.5,0,11,2.33333333333333,1296
147,1,4,36.5,97.7,225,0,12,2.30296827021494,1332.25
148,1,3,26,59.9,210,1,1,3.50584307178631,676
148,1,3,28,60,235.87,1,2,3.93116666666667,784
148,1,3,28,60,227.5,1,3,3.79166666666667,784
148,1,3,29,60,227.5,1,4,3.79166666666667,841
148,1,3,29.5,60,230,1,5,3.83333333333333,870.25
148,1,3,30,60,227.5,1,6,3.79166666666667,900
148,1,3,30,60,235,1,7,3.91666666666667,900
148,1,3,30,60,195,1,8,3.25,900
148,1,3,32,60,207.5,1,9,3.45833333333333,1024
148,1,3,43,59.8,185,1,10,3.09364548494983,1849
148,1,3,43,60,180,1,11,3,1849
149,1,3,22.5,110,280,1,1,2.54545454545455,506.25
149,1,3,23.5,124.1,330,1,2,2.65914585012087,552.25
149,1,3,25.5,124.1,325,1,3,2.61885576148268,650.25
149,1,3,26.5,122.1,340,1,4,2.78460278460278,702.25
149,1,3,32.5,144.5,402.5,1,5,2.78546712802768,1056.25
150,1,3,26.5,74.5,237.5,1,1,3.18791946308725,702.25
150,1,3,32.5,75,277.5,1,2,3.7,1056.25
150,1,3,35.5,82.3,275,1,3,3.34143377885784,1260.25
150,1,3,38.5,90,277.5,1,4,3.08333333333333,1482.25
150,1,3,40.5,82.3,290,1,5,3.52369380315917,1640.25
150,1,3,42.5,88.9,305,1,6,3.43082114735658,1806.25
150,1,3,45.5,88.6,302.5,1,7,3.41422121896163,2070.25
150,1,3,47.5,82.4,292.5,1,8,3.5497572815534,2256.25
150,1,3,51.5,87.6,292.5,1,9,3.33904109589041,2652.25
150,1,3,52.5,82.2,275,1,10,3.34549878345499,2756.25
150,1,4,53.5,82.18,230,1,11,2.79873448527622,2862.25
150,1,4,55.5,82.4,220,1,12,2.66990291262136,3080.25
151,1,3,24.5,100,322.5,1,1,3.225,600.25
151,1,3,29,100,332.5,1,2,3.325,841
151,1,3,32,108.2,362.5,1,3,3.35027726432532,1024
151,1,3,33,107.9,365,1,4,3.38276181649676,1089
151,1,3,35,107.55,362.5,1,5,3.37052533705253,1225
151,1,3,36,109.58,370,1,6,3.3765285636065,1296
151,1,1,39,110,410,1,7,3.72727272727273,1521
151,1,3,40,109.2,360,1,8,3.2967032967033,1600
151,1,3,44,109.2,370,1,9,3.38827838827839,1936
151,1,3,46.5,109.5,365,1,10,3.33333333333333,2162.25
151,1,3,47.5,109,380,1,11,3.48623853211009,2256.25
151,1,3,49,103.5,325,1,12,3.14009661835749,2401
152,1,4,42,125,204.12,0,1,1.63296,1764
152,1,4,42,125,204.12,0,2,1.63296,1764
152,1,4,46,125,222.5,0,3,1.78,2116
152,1,4,46,125,222.5,0,4,1.78,2116
152,1,4,52,123.83,245,0,5,1.97851893725269,2704
152,1,4,52,123.83,245,0,6,1.97851893725269,2704
152,1,4,53,121.56,235,0,7,1.93320171108917,2809
152,1,4,53,121.56,235,0,8,1.93320171108917,2809
152,1,4,54,122.2,247.5,0,9,2.0253682487725,2916
152,1,4,54,122.2,247.5,0,10,2.0253682487725,2916
153,1,4,49,88.5,217.5,0,1,2.45762711864407,2401
153,1,4,49.5,89,215,0,2,2.41573033707865,2450.25
153,1,4,50.5,88.8,202.5,0,3,2.28040540540541,2550.25
153,1,4,51,89.22,210,0,4,2.3537323470074,2601
153,1,4,52,88.2,205,0,5,2.32426303854875,2704
153,1,4,54,89.5,205,0,6,2.29050279329609,2916
153,1,4,54.5,90.5,207.5,0,7,2.29281767955801,2970.25
153,1,4,55,89.6,202.5,0,8,2.26004464285714,3025
153,1,4,57.5,89.2,200,0,9,2.24215246636771,3306.25
153,1,4,58.5,88.1,202.5,0,10,2.29852440408627,3422.25
153,1,4,59,89.7,205,0,11,2.28539576365663,3481
154,0,1,26,84.3,147.5,0,1,1.7497034400949,676
154,0,1,26,90.4,115,0,2,1.27212389380531,676
154,0,1,30,101.38,235,0,3,2.31801144209903,900
154,0,1,30,95.62,227.5,0,4,2.3792093704246,900
154,0,1,33,84.2,200,0,5,2.37529691211401,1089
154,0,1,33,84.2,200,0,6,2.37529691211401,1089
154,0,1,34,89.4,220,0,7,2.46085011185682,1156
154,0,1,34,89.4,227.5,1,8,2.54474272930649,1156
154,0,1,35,98.2,242.5,0,9,2.46945010183299,1225
154,0,1,35,89.95,235,1,10,2.61256253474152,1225
154,0,1,36,89.2,242.5,1,11,2.71860986547085,1296
154,0,1,37,89.95,250,1,12,2.77932184546971,1369
155,0,3,20.5,56,135,0,1,2.41071428571429,420.25
155,0,3,22.5,56,140,1,2,2.5,506.25
155,0,3,27.5,59.99,160,1,3,2.66711118519753,756.25
155,0,3,27.5,60,160,1,4,2.66666666666667,756.25
155,0,3,29,59.95,160,1,5,2.66889074228524,841
155,0,3,31.5,60,165,1,6,2.75,992.25
156,0,3,21.5,56,92.5,0,1,1.65178571428571,462.25
156,0,3,22.5,56,135,0,2,2.41071428571429,506.25
156,0,3,23.5,60,145,0,3,2.41666666666667,552.25
156,0,3,38.5,59.8,172.5,1,4,2.88461538461538,1482.25
156,0,3,40.5,61.2,167.5,1,5,2.73692810457516,1640.25
156,0,3,41.5,61.7,160,1,6,2.59319286871961,1722.25
156,0,3,41.5,61.53,172.5,1,7,2.80351048269137,1722.25
156,0,3,41.5,61.7,160,1,8,2.59319286871961,1722.25
156,0,3,42.5,61.4,172.5,1,9,2.80944625407166,1806.25
156,0,3,42.5,62.74,172.5,1,10,2.74944214217405,1806.25
156,0,3,42.5,61.4,172.5,1,11,2.80944625407166,1806.25
157,0,3,27,59.7,145,0,1,2.42881072026801,729
157,0,3,34,59.3,165,1,2,2.78246205733558,1156
157,0,4,37,59.76,140,0,3,2.34270414993307,1369
157,0,4,38.5,59.8,142.5,0,4,2.38294314381271,1482.25
157,0,4,39.5,61.1,145,0,5,2.37315875613748,1560.25
157,0,4,40,61.4,145,0,6,2.36156351791531,1600
157,0,4,41,61.5,142.5,0,7,2.31707317073171,1681
157,0,4,41.5,61.2,142.5,0,8,2.32843137254902,1722.25
157,0,4,42,61.9,145,0,9,2.34248788368336,1764
157,0,4,43,63.15,137.5,0,10,2.17735550277118,1849
157,0,4,44,61.3,150,0,11,2.44698205546493,1936
157,0,4,45,62.3,150,0,12,2.40770465489567,2025
158,1,1,34,90,385,1,1,4.27777777777778,1156
158,1,1,37.5,89.95,386,1,2,4.29127292940522,1406.25
158,1,1,38,99.2,443,1,3,4.46572580645161,1444
158,1,4,48,96.98,272.5,1,4,2.8098577026191,2304
159,0,3,23.5,101.88,130,0,1,1.27601099332548,552.25
159,0,4,36.5,102.6,167.5,0,2,1.63255360623782,1332.25
159,0,2,37,112.25,190,0,3,1.69265033407572,1369
159,0,4,37,103,180,0,4,1.74757281553398,1369
159,0,4,38,119.05,190,0,5,1.59596808063839,1444
159,0,2,38,117.3,249.48,0,6,2.12685421994885,1444
159,0,4,38,119.05,190,0,7,1.59596808063839,1444
160,0,3,16,56,90,0,1,1.60714285714286,256
160,0,3,17,56,97.5,0,2,1.74107142857143,289
160,0,3,28,56.3,112.5,0,3,1.99822380106572,784
161,0,3,46.5,91.1,175,0,1,1.92096597145993,2162.25
161,0,3,48,89.5,190,0,2,2.12290502793296,2304
161,0,3,48.5,89,177.5,0,3,1.99438202247191,2352.25
161,0,3,50,88.8,180,0,4,2.02702702702703,2500
161,0,3,51,89.4,183.5,0,5,2.05257270693512,2601
161,0,3,51.5,92.48,190,0,6,2.05449826989619,2652.25
161,0,3,51.5,92.21,192.5,0,7,2.08762607092506,2652.25
161,0,4,54,87.9,143,0,8,1.62684869169511,2916
161,0,3,54,88.6,172.5,0,9,1.94695259593679,2916
161,0,3,55.5,91.94,172.5,0,10,1.87622362410268,3080.25
161,0,3,57,88.21,157.5,0,11,1.7855118467294,3249
161,0,3,58,88.2,160,0,12,1.8140589569161,3364
162,1,3,29.5,82.5,145,0,1,1.75757575757576,870.25
162,1,3,29.5,82.4,135,0,2,1.63834951456311,870.25
162,1,3,31.5,82.5,140,0,3,1.6969696969697,992.25
162,1,3,32.5,88.2,160,0,4,1.8140589569161,1056.25
162,1,3,32.5,88.5,150,0,5,1.69491525423729,1056.25
162,1,3,39.5,90,150,0,6,1.66666666666667,1560.25
162,1,3,40.5,89.9,65,0,7,0.723025583982202,1640.25
162,1,3,41.5,89.5,120,0,8,1.34078212290503,1722.25
162,1,3,45.5,92,150,0,9,1.6304347826087,2070.25
163,1,3,37.5,100,230,0,1,2.3,1406.25
163,1,3,37.5,99,235,0,2,2.37373737373737,1406.25
163,1,3,37.5,100.4,235,0,3,2.3406374501992,1406.25
163,1,3,40.5,99.6,215,0,4,2.15863453815261,1640.25
163,1,3,40.5,98.5,210,0,5,2.13197969543147,1640.25
163,1,3,41.5,99,205,0,6,2.07070707070707,1722.25
163,1,3,41.5,97.3,207.5,0,7,2.13257965056526,1722.25
163,1,3,42.5,98.6,195,0,8,1.97768762677485,1806.25
163,1,3,42.5,99,200,0,9,2.02020202020202,1806.25
163,1,3,43.5,99,190,0,10,1.91919191919192,1892.25
163,1,3,44.5,101.5,200,0,11,1.97044334975369,1980.25
163,1,3,47.5,103.9,205,0,12,1.9730510105871,2256.25
164,1,3,23.5,89,215,0,1,2.41573033707865,552.25
164,1,3,24.5,89.7,225,1,2,2.50836120401338,600.25
164,1,3,25.5,90,245,1,3,2.72222222222222,650.25
164,1,3,25.5,92.1,267.5,1,4,2.90445168295331,650.25
164,1,3,26.5,94.5,265,1,5,2.8042328042328,702.25
164,1,3,27.5,89.6,255,1,6,2.84598214285714,756.25
164,1,3,28.5,94.3,270,1,7,2.86320254506893,812.25
164,1,3,28.5,96.5,270,1,8,2.7979274611399,812.25
164,1,3,29.5,102,265,1,9,2.59803921568627,870.25
164,1,3,33.5,97,255,1,10,2.62886597938144,1122.25
164,1,3,35.5,102.9,265,1,11,2.57531584062196,1260.25
164,1,3,37.5,100.7,240,0,12,2.38331678252234,1406.25
165,0,3,16,60,87.5,0,1,1.45833333333333,256
165,0,4,35,80.9,77.5,0,2,0.957972805933251,1225
165,0,4,35,77.46,77.5,0,3,1.000516395559,1225
165,0,4,36,79.64,80,0,4,1.00452034153692,1296
165,0,4,36,74.64,75,0,5,1.0048231511254,1296
165,0,4,36,79.1,80,0,6,1.01137800252845,1296
165,0,4,37,75.96,80,0,7,1.05318588730911,1369
166,1,3,19,65.7,177.5,1,1,2.70167427701674,361
166,1,3,20,66,190,1,2,2.87878787878788,400
166,1,3,22,67.1,210,1,3,3.12965722801788,484
166,1,3,24,67.5,232.5,1,4,3.44444444444444,576
166,1,3,25,67.5,240.4,1,5,3.56148148148148,625
166,1,3,27,67.5,222.5,1,6,3.2962962962963,729
166,1,3,30,75,242.5,1,7,3.23333333333333,900
166,1,3,31,75,232.5,1,8,3.1,961
166,1,3,42,74.9,237.5,1,9,3.17089452603471,1764
166,1,4,46,80.7,220,1,10,2.72614622057001,2116
166,1,4,50,82.5,220,1,11,2.66666666666667,2500
166,1,4,56,86.64,227.5,1,12,2.62580794090489,3136
167,1,3,37.5,125,222.5,0,1,1.78,1406.25
167,1,1,53.5,139.71,250,0,2,1.78942094338272,2862.25
168,1,3,17.5,82.5,160,0,1,1.93939393939394,306.25
168,1,3,17.5,82.5,155,0,2,1.87878787878788,306.25
168,1,3,18.5,81.5,190,0,3,2.33128834355828,342.25
168,1,3,18.5,82.5,172.5,0,4,2.09090909090909,342.25
168,1,3,18.5,90,195,0,5,2.16666666666667,342.25
168,1,3,18.5,82.5,185,0,6,2.24242424242424,342.25
168,1,3,22.5,90,210,0,7,2.33333333333333,506.25
168,1,3,22.5,90,210,0,8,2.33333333333333,506.25
168,1,3,24.5,100,235,0,9,2.35,600.25
168,1,3,44.5,109.8,215,0,10,1.95810564663024,1980.25
168,1,3,45.5,118.7,250,0,11,2.106149957877,2070.25
168,1,3,46.5,116.4,230,0,12,1.97594501718213,2162.25
169,1,3,49.5,100,160,0,1,1.6,2450.25
169,1,3,49.5,100,200,0,2,2,2450.25
169,1,3,49.5,100,160,0,3,1.6,2450.25
169,1,3,50.5,100,190,0,4,1.9,2550.25
169,1,3,51.5,100,230,0,5,2.3,2652.25
169,1,3,51.5,110,225,0,6,2.04545454545455,2652.25
169,1,3,51.5,100,225,0,7,2.25,2652.25
169,1,3,52.5,100,210,0,8,2.1,2756.25
169,1,3,52.5,100,225,0,9,2.25,2756.25
169,1,3,53.5,110,220,0,10,2,2862.25
169,1,3,60.5,125,170,0,11,1.36,3660.25
170,1,3,37.5,90,192.5,0,1,2.13888888888889,1406.25
170,1,3,38.5,90,205,0,2,2.27777777777778,1482.25
170,1,3,38.5,90,210,0,3,2.33333333333333,1482.25
170,1,3,40.5,88.8,237.5,1,4,2.67454954954955,1640.25
170,1,3,40.5,89,235,1,5,2.64044943820225,1640.25
170,1,3,40.5,89.2,232.5,1,6,2.60650224215247,1640.25
170,1,3,41.5,89.2,242.5,1,7,2.71860986547085,1722.25
170,1,3,47.5,100,225,0,8,2.25,2256.25
171,1,3,20.5,74.66,210.92,1,1,2.82507366729172,420.25
171,1,4,44,66.8,155,0,2,2.32035928143713,1936
171,1,4,52,89.1,137.5,0,3,1.54320987654321,2704
171,1,4,53,92.1,150,0,4,1.62866449511401,2809
171,1,4,53,87.8,145,0,5,1.65148063781321,2809
172,1,3,18.5,82.5,190,0,1,2.3030303030303,342.25
172,1,3,22.5,108.25,200,0,2,1.84757505773672,506.25
172,1,4,28.5,118.95,265,0,3,2.22782681799075,812.25
172,1,4,28.5,120,260,0,4,2.16666666666667,812.25
172,1,4,29.5,119.55,260,0,5,2.17482225010456,870.25
172,1,4,30.5,127.46,255,0,6,2.00062764788953,930.25
172,1,4,32.5,135.7,275,0,7,2.02652910832719,1056.25
173,1,3,25.5,139,350,1,1,2.51798561151079,650.25
173,1,3,26.5,144,360,1,2,2.5,702.25
173,1,3,27.5,146,367.5,1,3,2.51712328767123,756.25
173,1,3,28.5,158.8,380,0,4,2.39294710327456,812.25
173,1,3,28.5,156.6,390,0,5,2.4904214559387,812.25
173,1,3,29.5,160.8,390,0,6,2.42537313432836,870.25
173,1,3,33.5,174.6,400,0,7,2.29095074455899,1122.25
173,1,3,34.5,168.56,380,0,8,2.25439012814428,1190.25
173,1,3,34.5,169.05,390,0,9,2.30700976042591,1190.25
173,1,3,34.5,163.9,390,0,10,2.37949969493594,1190.25
173,1,3,35.5,169.2,390,0,11,2.30496453900709,1260.25
173,1,3,38.5,181.8,330,0,12,1.81518151815182,1482.25
174,1,2,28,67.5,177.5,1,1,2.62962962962963,784
174,1,3,30,67.5,210,1,2,3.11111111111111,900
174,1,3,41,75,235,1,3,3.13333333333333,1681
174,1,1,49,75,269.89,1,4,3.59853333333333,2401
174,1,1,58,74.9,210,1,5,2.80373831775701,3364
174,1,1,60,74.3,215,1,6,2.89367429340511,3600
174,1,2,65,75,170,0,7,2.26666666666667,4225
174,1,2,66,77.2,180,0,8,2.33160621761658,4356
174,1,2,67,74.9,172.5,0,9,2.30307076101469,4489
174,1,4,70,74.7,150.5,0,10,2.01472556894244,4900
174,1,4,71,75.4,147.5,0,11,1.95623342175066,5041
174,1,4,72,74.6,150,0,12,2.01072386058981,5184
175,1,3,39.5,66.8,213,1,1,3.18862275449102,1560.25
175,1,3,41.5,67.5,215,1,2,3.18518518518519,1722.25
175,1,3,46.5,67,190,1,3,2.83582089552239,2162.25
175,1,3,49.5,69.7,200,1,4,2.86944045911047,2450.25
175,1,4,54.5,65.5,155,0,5,2.36641221374046,2970.25
176,1,1,61.5,82.5,170.1,0,1,2.06181818181818,3782.25
176,1,1,62.5,82.5,170.1,0,2,2.06181818181818,3906.25
176,1,3,71,75,165.56,0,3,2.20746666666667,5041
176,1,1,76,82.5,170.1,0,4,2.06181818181818,5776
176,1,1,77,75.66,165.56,0,5,2.18821041501454,5929
176,1,2,80,80.74,147.42,0,6,1.82586078771365,6400
176,1,2,81,82.33,145.15,0,7,1.76302684319203,6561
176,1,2,81,82.33,145.15,0,8,1.76302684319203,6561
176,1,2,81,78.02,136.08,0,9,1.74416816200974,6561
176,1,2,82,82.1,149.69,0,10,1.82326431181486,6724
177,1,3,51.5,74.7,210,1,1,2.81124497991968,2652.25
177,1,3,55.5,74.2,200,1,2,2.69541778975741,3080.25
177,1,1,67,78.7,180.5,0,3,2.29351969504447,4489
177,1,1,67,82.1,210,1,4,2.557856272838,4489
177,1,1,70,80.6,180,0,5,2.23325062034739,4900
177,1,1,70.5,81.9,197.5,0,6,2.41147741147741,4970.25
178,0,3,23.5,63.85,120,0,1,1.87940485512921,552.25
178,0,3,24.5,66.55,145,0,2,2.17881292261458,600.25
178,0,3,24.5,66.4,147.5,0,3,2.22138554216867,600.25
178,0,3,25.5,66.7,152.5,0,4,2.28635682158921,650.25
178,0,3,28.5,64.14,147.5,0,5,2.29965700031182,812.25
178,0,3,28.5,65.16,160,0,6,2.45549416820135,812.25
178,0,3,29.5,62.07,167.5,1,7,2.69856613500886,870.25
178,0,3,29.5,62.19,157.5,1,8,2.53256150506512,870.25
178,0,3,29.5,62.5,162.5,1,9,2.6,870.25
178,0,3,33.5,62.72,170,1,10,2.71045918367347,1122.25
178,0,3,34.5,62.81,170,1,11,2.70657538608502,1190.25
179,0,1,24,60,207.5,1,1,3.45833333333333,576
179,0,3,25,62.82,157.5,1,2,2.50716332378224,625
179,0,1,25,59.6,210,1,3,3.52348993288591,625
179,0,1,31,55.34,170.1,1,4,3.07372605710155,961
179,0,1,31,55.79,185,1,5,3.31600645276931,961
179,0,1,31,55.2,182.5,1,6,3.30615942028985,961
179,0,1,32,55.79,187.5,1,7,3.36081735077971,1024
179,0,1,33,53.98,185.97,1,8,3.44516487587996,1089
179,0,1,33,58.9,192.5,1,9,3.26825127334465,1089
179,0,2,35,59.33,136.08,0,10,2.2936120006742,1225
179,0,2,36,59.06,142.88,0,11,2.41923467660007,1296
179,0,2,37,59.42,149.69,1,12,2.51918545944127,1369
180,0,3,17.5,60,142.5,0,1,2.375,306.25
180,0,3,17.5,60,130,0,2,2.16666666666667,306.25
180,0,3,18.5,60,142.5,0,3,2.375,342.25
180,0,3,18.5,60,142.5,0,4,2.375,342.25
180,0,3,19.5,60,142.5,0,5,2.375,380.25
180,0,3,20.5,67.5,162.5,0,6,2.40740740740741,420.25
180,0,3,21.5,67.5,150,0,7,2.22222222222222,462.25
180,0,3,29.5,82.25,175,0,8,2.12765957446809,870.25
181,1,1,25,110,400,1,1,3.63636363636364,625
181,1,1,25,110,437.5,1,2,3.97727272727273,625
181,1,1,26,108.8,467.5,1,3,4.296875,676
181,1,1,26,109.8,475,1,4,4.32604735883424,676
181,1,1,26.5,110,492.15,1,5,4.47409090909091,702.25
181,1,1,27,109.85,470,1,6,4.27856167501138,729
181,1,1,33,120.38,477.5,1,7,3.9666057484632,1089
181,1,1,34,121.5,465,1,8,3.82716049382716,1156
181,1,1,34,124.06,453.59,1,9,3.65621473480574,1156
181,1,1,35,136.49,476.27,1,10,3.48941314382006,1225
181,1,3,36,132.8,390,1,11,2.93674698795181,1296
181,1,2,38,129,285,0,12,2.2093023255814,1444
182,1,3,21.5,90,172.5,0,1,1.91666666666667,462.25
182,1,3,22.5,82.5,195,0,2,2.36363636363636,506.25
182,1,3,23.5,85.7,200,0,3,2.33372228704784,552.25
182,1,3,29.5,89.15,212.5,0,4,2.38362310712283,870.25
182,1,3,32.5,92.1,205,0,5,2.22584147665581,1056.25
183,0,3,16,50.35,70,0,1,1.39026812313803,256
183,0,3,26.5,48,85,0,2,1.77083333333333,702.25
184,1,3,25.5,100,263.08,1,1,2.6308,650.25
184,1,3,36.5,100,252.5,1,2,2.525,1332.25
184,1,3,38.5,100,235,0,3,2.35,1482.25
184,1,4,40.5,100,227.5,0,4,2.275,1640.25
184,1,4,41,100,226.8,0,5,2.268,1681
184,1,3,43.5,99.4,220,0,6,2.21327967806841,1892.25
185,1,3,17,88.1,205,0,1,2.32690124858116,289
185,1,3,17,89.4,227.5,1,2,2.54474272930649,289
185,1,3,18,95.3,260,1,3,2.72822665267576,324
185,1,1,20,100,355,1,4,3.55,400
185,1,4,22,109.66,317.51,1,5,2.89540397592559,484
185,1,4,22,108.8,310,1,6,2.84926470588235,484
185,1,4,24,109.3,315,1,7,2.88197621225984,576
185,1,4,25,123,330,1,8,2.68292682926829,625
185,1,4,25,109.6,315,1,9,2.87408759124088,625
185,1,2,26,122.02,353.8,1,10,2.8995246680872,676
185,1,4,28,117.5,285,0,11,2.42553191489362,784
185,1,4,29,118.9,275,0,12,2.31286795626577,841
186,0,3,17.5,52.5,130,0,1,2.47619047619048,306.25
186,0,3,18.5,48.7,120,0,2,2.46406570841889,342.25
186,0,3,19.5,47.6,132.5,1,3,2.78361344537815,380.25
186,0,3,19.5,47.8,140,1,4,2.92887029288703,380.25
186,0,3,19.5,47.95,137.5,1,5,2.86757038581856,380.25
186,0,3,20.5,47.8,152.5,1,6,3.19037656903766,420.25
186,0,3,20.5,48,142.5,1,7,2.96875,420.25
186,0,3,22.5,47.45,152.5,1,8,3.21390937829294,506.25
186,0,4,27.5,46.7,110,0,9,2.35546038543897,756.25
187,1,3,20.5,73.5,210,1,1,2.85714285714286,420.25
187,1,3,21.5,73.2,217.5,1,2,2.97131147540984,462.25
187,1,3,22.5,66.9,225,1,3,3.36322869955157,506.25
187,1,3,23.5,73.8,260,1,4,3.5230352303523,552.25
187,1,3,24.5,66.9,250,1,5,3.73692077727952,600.25
187,1,3,25.5,71.5,230,1,6,3.21678321678322,650.25
187,1,3,25.5,72.4,240,1,7,3.31491712707182,650.25
187,1,3,27.5,76.4,270,1,8,3.53403141361257,756.25
187,1,3,27.5,75,270,1,9,3.6,756.25
187,1,3,29.5,74.5,285,1,10,3.8255033557047,870.25
187,1,3,30.5,83.1,295,1,11,3.54993983152828,930.25
187,1,3,31.5,80,270,1,12,3.375,992.25
188,1,3,27.5,67.3,180,1,1,2.67459138187221,756.25
188,1,3,31.5,67.5,195,1,2,2.88888888888889,992.25
188,1,3,33.5,68.5,225,1,3,3.28467153284672,1122.25
188,1,3,36.5,66.8,245,1,4,3.66766467065868,1332.25
188,1,3,39.5,67.1,245,1,5,3.65126676602086,1560.25
188,1,3,40.5,68.5,220,1,6,3.21167883211679,1640.25
188,1,3,42.5,67.5,245,1,7,3.62962962962963,1806.25
188,1,3,44.5,67.5,255,1,8,3.77777777777778,1980.25
188,1,3,46.5,65.5,255,1,9,3.89312977099237,2162.25
188,1,3,47.5,66,240,1,10,3.63636363636364,2256.25
188,1,3,49.5,65.85,250,1,11,3.79650721336371,2450.25
188,1,3,52.5,65.69,220,1,12,3.34906378444208,2756.25
189,1,3,25.5,82.5,175,0,1,2.12121212121212,650.25
189,1,3,40.5,82.5,210,1,2,2.54545454545455,1640.25
189,1,3,40.5,82.5,195,0,3,2.36363636363636,1640.25
189,1,3,41.5,75,200,1,4,2.66666666666667,1722.25
190,0,3,21.5,55.75,110,0,1,1.97309417040359,462.25
190,0,3,21.5,59,120,0,2,2.03389830508475,462.25
190,0,3,22.5,55.65,135,0,3,2.42587601078167,506.25
190,0,3,22.5,58.6,145,0,4,2.47440273037543,506.25
190,0,3,23.5,58.75,157.5,1,5,2.68085106382979,552.25
190,0,3,23.5,55.45,147.5,1,6,2.66005410279531,552.25
190,0,3,23.5,59.3,165,1,7,2.78246205733558,552.25
190,0,3,24.5,59.95,165,1,8,2.75229357798165,600.25
190,0,4,32.5,57,100,0,9,1.75438596491228,1056.25
191,0,3,21.5,58.3,130,0,1,2.22984562607204,462.25
191,0,3,22.5,52,105,0,2,2.01923076923077,506.25
191,0,3,23.5,51.5,115,0,3,2.23300970873786,552.25
191,0,3,24.5,72.25,162.5,0,4,2.24913494809689,600.25
191,0,3,25.5,70.6,172.5,0,5,2.44334277620397,650.25
191,0,3,26.5,73.2,170,0,6,2.3224043715847,702.25
191,0,4,26.5,71.35,140,0,7,1.96215837421163,702.25
191,0,3,26.5,71.35,140,0,8,1.96215837421163,702.25
191,0,4,27.5,70.6,142.5,0,9,2.01841359773371,756.25
191,0,3,29.5,63.85,155,0,10,2.4275646045419,870.25
191,0,4,30.5,59.5,110,0,11,1.84873949579832,930.25
191,0,4,31.5,56.5,117.5,0,12,2.07964601769911,992.25
192,0,3,27.5,52.3,85,0,1,1.62523900573614,756.25
192,0,3,28.5,52,97.5,0,2,1.875,812.25
192,0,3,28.5,53.7,105,0,3,1.95530726256983,812.25
192,0,3,29.5,54.5,117.5,0,4,2.15596330275229,870.25
192,0,3,29.5,51.7,115,0,5,2.22437137330754,870.25
192,0,3,30.5,53.8,115,0,6,2.13754646840149,930.25
192,0,3,31.5,55.3,135,0,7,2.44122965641953,992.25
192,0,3,31.5,54.1,130,0,8,2.40295748613678,992.25
192,0,3,34.5,55.5,80,0,9,1.44144144144144,1190.25
192,0,3,35.5,56,135,0,10,2.41071428571429,1260.25
192,0,4,41.5,54,100,0,11,1.85185185185185,1722.25
192,0,4,42.5,56.1,100,0,12,1.7825311942959,1806.25
193,0,3,25.5,89.6,155,0,1,1.72991071428571,650.25
193,0,3,26,89.6,177.5,0,2,1.98102678571429,676
193,0,4,32,89.4,145,0,3,1.62192393736018,1024
193,0,3,33,94.6,185,0,4,1.95560253699789,1089
193,0,4,33.5,100.3,170,0,5,1.69491525423729,1122.25
193,0,3,34,104.7,177.5,0,6,1.69531996179561,1156
193,0,4,34.5,102.8,172.5,0,7,1.67801556420233,1190.25
193,0,4,35.5,98.7,170,0,8,1.72239108409321,1260.25
193,0,3,36,98.6,202.5,0,9,2.05375253549696,1296
193,0,3,36.5,98,217.5,0,10,2.21938775510204,1332.25
193,0,4,36.5,97.7,175,0,11,1.79119754350051,1332.25
193,0,3,37,96.9,195,0,12,2.01238390092879,1369
194,1,3,53,59.9,190,1,1,3.17195325542571,2809
194,1,3,55,59.65,195,1,2,3.26906957250629,3025
194,1,3,55,59.65,195,1,3,3.26906957250629,3025
194,1,3,65.5,71.3,202.5,1,4,2.84011220196353,4290.25
194,1,4,67,71.75,190,1,5,2.64808362369338,4489
194,1,4,68,69.02,190,1,6,2.75282526803825,4624
194,1,4,69,69.66,180,1,7,2.58397932816537,4761
194,1,4,70,65.7,175,1,8,2.66362252663623,4900
194,1,4,70,70.7,182.5,1,9,2.58132956152758,4900
194,1,3,71,65.9,165,1,10,2.50379362670713,5041
194,1,4,71,65.75,165,1,11,2.50950570342205,5041
194,1,4,72.5,65.9,175.5,1,12,2.66312594840668,5256.25
195,0,3,27.5,56,130,0,1,2.32142857142857,756.25
195,0,3,29,56,150,1,2,2.67857142857143,841
195,0,3,29.5,60,152.5,1,3,2.54166666666667,870.25
195,0,3,32,56,140,1,4,2.5,1024
